crypto_shorthash_siphashx24_keybytes	GLOBAL	FUNC
crypto_sign	GLOBAL	FUNC
crypto_sign_bytes	GLOBAL	FUNC
crypto_sign_detached	GLOBAL	FUNC
crypto_sign_ed25519	GLOBAL	FUNC
crypto_sign_ed25519_bytes	GLOBAL	FUNC
crypto_sign_ed25519_detached	GLOBAL	FUNC
crypto_sign_ed25519_keypair	GLOBAL	FUNC
crypto_sign_ed25519_messagebytes_max	GLOBAL	FUNC
crypto_sign_ed25519_open	GLOBAL	FUNC
crypto_sign_ed25519_pk_to_curve25519	GLOBAL	FUNC
crypto_sign_ed25519_publickeybytes	GLOBAL	FUNC
crypto_sign_ed25519_secretkeybytes	GLOBAL	FUNC
crypto_sign_ed25519_seed_keypair	GLOBAL	FUNC
crypto_sign_ed25519_seedbytes	GLOBAL	FUNC
crypto_sign_ed25519_sk_to_curve25519	GLOBAL	FUNC
crypto_sign_ed25519_sk_to_pk	GLOBAL	FUNC
crypto_sign_ed25519_sk_to_seed	GLOBAL	FUNC
crypto_sign_ed25519_verify_detached	GLOBAL	FUNC
crypto_sign_ed25519ph_final_create	GLOBAL	FUNC
crypto_sign_ed25519ph_final_verify	GLOBAL	FUNC
crypto_sign_ed25519ph_init	GLOBAL	FUNC
crypto_sign_ed25519ph_statebytes	GLOBAL	FUNC
crypto_sign_ed25519ph_update	GLOBAL	FUNC
crypto_sign_edwards25519sha512batch	GLOBAL	FUNC
crypto_sign_edwards25519sha512batch_keypair	GLOBAL	FUNC
crypto_sign_edwards25519sha512batch_open	GLOBAL	FUNC
crypto_sign_final_create	GLOBAL	FUNC
crypto_sign_final_verify	GLOBAL	FUNC
crypto_sign_init	GLOBAL	FUNC
crypto_sign_keypair	GLOBAL	FUNC
crypto_sign_messagebytes_max	GLOBAL	FUNC
crypto_sign_open	GLOBAL	FUNC
crypto_sign_primitive	GLOBAL	FUNC
crypto_sign_publickeybytes	GLOBAL	FUNC
crypto_sign_secretkeybytes	GLOBAL	FUNC
crypto_sign_seed_keypair	GLOBAL	FUNC
crypto_sign_seedbytes	GLOBAL	FUNC
crypto_sign_statebytes	GLOBAL	FUNC
crypto_sign_update	GLOBAL	FUNC
crypto_sign_verify_detached	GLOBAL	FUNC
crypto_stream	GLOBAL	FUNC
crypto_stream_chacha20	GLOBAL	FUNC
crypto_stream_chacha20_ietf	GLOBAL	FUNC
crypto_stream_chacha20_ietf_keybytes	GLOBAL	FUNC
crypto_stream_chacha20_ietf_keygen	GLOBAL	FUNC
crypto_stream_chacha20_ietf_messagebytes_max	GLOBAL	FUNC
crypto_stream_chacha20_ietf_noncebytes	GLOBAL	FUNC
crypto_stream_chacha20_ietf_xor	GLOBAL	FUNC
crypto_stream_chacha20_ietf_xor_ic	GLOBAL	FUNC
crypto_stream_chacha20_keybytes	GLOBAL	FUNC
crypto_stream_chacha20_keygen	GLOBAL	FUNC
crypto_stream_chacha20_messagebytes_max	GLOBAL	FUNC
crypto_stream_chacha20_noncebytes	GLOBAL	FUNC
crypto_stream_chacha20_xor	GLOBAL	FUNC
crypto_stream_chacha20_xor_ic	GLOBAL	FUNC
crypto_stream_keybytes	GLOBAL	FUNC
crypto_stream_keygen	GLOBAL	FUNC
crypto_stream_messagebytes_max	GLOBAL	FUNC
crypto_stream_noncebytes	GLOBAL	FUNC
crypto_stream_primitive	GLOBAL	FUNC
crypto_stream_salsa20	GLOBAL	FUNC
crypto_stream_salsa2012	GLOBAL	FUNC
crypto_stream_salsa2012_keybytes	GLOBAL	FUNC
crypto_stream_salsa2012_keygen	GLOBAL	FUNC
crypto_stream_salsa2012_messagebytes_max	GLOBAL	FUNC
crypto_stream_salsa2012_noncebytes	GLOBAL	FUNC
crypto_stream_salsa2012_xor	GLOBAL	FUNC
crypto_stream_salsa208	GLOBAL	FUNC
crypto_stream_salsa208_keybytes	GLOBAL	FUNC
crypto_stream_salsa208_keygen	GLOBAL	FUNC
crypto_stream_salsa208_messagebytes_max	GLOBAL	FUNC
crypto_stream_salsa208_noncebytes	GLOBAL	FUNC
crypto_stream_salsa208_xor	GLOBAL	FUNC
crypto_stream_salsa20_keybytes	GLOBAL	FUNC
crypto_stream_salsa20_keygen	GLOBAL	FUNC
crypto_stream_salsa20_messagebytes_max	GLOBAL	FUNC
crypto_stream_salsa20_noncebytes	GLOBAL	FUNC
crypto_stream_salsa20_xor	GLOBAL	FUNC
crypto_stream_salsa20_xor_ic	GLOBAL	FUNC
crypto_stream_xchacha20	GLOBAL	FUNC
crypto_stream_xchacha20_keybytes	GLOBAL	FUNC
crypto_stream_xchacha20_keygen	GLOBAL	FUNC
crypto_stream_xchacha20_messagebytes_max	GLOBAL	FUNC
crypto_stream_xchacha20_noncebytes	GLOBAL	FUNC
crypto_stream_xchacha20_xor	GLOBAL	FUNC
crypto_stream_xchacha20_xor_ic	GLOBAL	FUNC
crypto_stream_xor	GLOBAL	FUNC
crypto_stream_xsalsa20	GLOBAL	FUNC
crypto_stream_xsalsa20_keybytes	GLOBAL	FUNC
crypto_stream_xsalsa20_keygen	GLOBAL	FUNC
crypto_stream_xsalsa20_messagebytes_max	GLOBAL	FUNC
crypto_stream_xsalsa20_noncebytes	GLOBAL	FUNC
crypto_stream_xsalsa20_xor	GLOBAL	FUNC
crypto_stream_xsalsa20_xor_ic	GLOBAL	FUNC
crypto_verify_16	GLOBAL	FUNC
crypto_verify_16_bytes	GLOBAL	FUNC
crypto_verify_32	GLOBAL	FUNC
crypto_verify_32_bytes	GLOBAL	FUNC
crypto_verify_64	GLOBAL	FUNC
crypto_verify_64_bytes	GLOBAL	FUNC
randombytes	GLOBAL	FUNC
randombytes_buf	GLOBAL	FUNC
randombytes_buf_deterministic	GLOBAL	FUNC
randombytes_close	GLOBAL	FUNC
randombytes_implementation_name	GLOBAL	FUNC
randombytes_internal_implementation	GLOBAL	OBJECT
randombytes_random	GLOBAL	FUNC
randombytes_seedbytes	GLOBAL	FUNC
randombytes_set_implementation	GLOBAL	FUNC
randombytes_stir	GLOBAL	FUNC
randombytes_sysrandom_implementation	GLOBAL	OBJECT
randombytes_uniform	GLOBAL	FUNC
sodium_add	GLOBAL	FUNC
sodium_allocarray	GLOBAL	FUNC
sodium_base642bin	GLOBAL	FUNC
sodium_base64_encoded_len	GLOBAL	FUNC
sodium_bin2base64	GLOBAL	FUNC
sodium_bin2hex	GLOBAL	FUNC
sodium_compare	GLOBAL	FUNC
sodium_free	GLOBAL	FUNC
sodium_hex2bin	GLOBAL	FUNC
sodium_increment	GLOBAL	FUNC
sodium_init	GLOBAL	FUNC
sodium_is_zero	GLOBAL	FUNC
sodium_library_minimal	GLOBAL	FUNC
sodium_library_version_major	GLOBAL	FUNC
sodium_library_version_minor	GLOBAL	FUNC
sodium_malloc	GLOBAL	FUNC
sodium_memcmp	GLOBAL	FUNC
sodium_memzero	GLOBAL	FUNC
sodium_misuse	GLOBAL	FUNC
sodium_mlock	GLOBAL	FUNC
sodium_mprotect_noaccess	GLOBAL	FUNC
sodium_mprotect_readonly	GLOBAL	FUNC
sodium_mprotect_readwrite	GLOBAL	FUNC
sodium_munlock	GLOBAL	FUNC
sodium_pad	GLOBAL	FUNC
sodium_runtime_has_aesni	WEAK	FUNC
sodium_runtime_has_avx	WEAK	FUNC
sodium_runtime_has_avx2	WEAK	FUNC
sodium_runtime_has_avx512f	WEAK	FUNC
sodium_runtime_has_neon	WEAK	FUNC
sodium_runtime_has_pclmul	WEAK	FUNC
sodium_runtime_has_rdrand	WEAK	FUNC
sodium_runtime_has_sse2	WEAK	FUNC
sodium_runtime_has_sse3	WEAK	FUNC
sodium_runtime_has_sse41	WEAK	FUNC
sodium_runtime_has_ssse3	WEAK	FUNC
sodium_set_misuse_handler	GLOBAL	FUNC
sodium_stackzero	GLOBAL	FUNC
sodium_sub	GLOBAL	FUNC
sodium_unpad	GLOBAL	FUNC
sodium_version_string	GLOBAL	FUNC
